,index,name,year,year_prod,cum,investmentMillNOK,recoverable_oil,remaining_oil,oil_price_nom,oil_price_real,oil_price_real_l1,oil_price_real_l2,oil_price_real_l3,oil_price_real_l4,oil_price_real_l5,oil_price_real_l6,oil_price_real_l7,oil_price_real_l8,diff_oil_price,pos_price_diff,neg_price_diff,diff_oil_price_3yr,pos_diff_3yr,neg_diff_3yr,deflator,bond_index,init_year,tot.prod,producing_from,producing_to,approved_at,shutdown,investmentMillNOK_real,maxyear,producing_time,time_to_peak
549,704,GYDA,1996,3.12473,22.30237,226.0,36.4,0.6,20.668488399999998,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,0.460848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.6729053332899999,847.54,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,335.857049750268,1994,6,4
550,705,GYDA,1997,2.5051799999999997,24.80755,191.0,36.4,0.6,19.0925875,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,-0.2932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.6855188605600001,935.57,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,278.621072283806,1994,7,4
551,706,GYDA,1998,1.7399,26.54745,293.0,36.4,0.6,12.715661500000001,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,-0.9401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,418.996120561167,1994,8,4
552,707,GYDA,1999,1.50186,28.04931,20.0,36.4,0.6,17.970077800000002,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,0.6854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.7072081202399999,997.97,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,28.2802182661771,1994,9,4
553,708,GYDA,2000,1.11558,29.164890000000003,24.0,36.4,0.6,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,32.696243582666604,1994,10,4
554,709,GYDA,2001,1.1159,30.280790000000003,234.0,36.4,0.6,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,308.749755419164,1994,11,4
555,710,GYDA,2002,0.69826,30.97905,100.0,36.4,0.6,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,132.805113035461,1994,12,4
556,711,GYDA,2003,0.64965,31.6287,120.0,36.4,0.6,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,158.929925786568,1994,13,4
557,712,GYDA,2004,0.5239699999999999,32.15267,336.0,36.4,0.6,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,428.965898175617,1994,14,4
558,713,GYDA,2005,0.74469,32.89736,360.0,36.4,0.6,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,442.718983204285,1994,15,4
559,714,GYDA,2006,0.65015,33.547509999999996,302.0,36.4,0.6,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,354.101300213976,1994,16,4
560,715,GYDA,2007,0.5208,34.06831,484.0,36.4,0.6,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,533.0203751100789,1994,17,4
561,716,GYDA,2008,0.62258,34.69089,561.0,36.4,0.6,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,586.048651756015,1994,18,4
562,717,GYDA,2009,0.38392,35.07481,298.0,36.4,0.6,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,303.04610085374003,1994,19,4
563,718,GYDA,2010,0.22378,35.298590000000004,623.0,36.4,0.6,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,623.172149150027,1994,20,4
564,719,GYDA,2011,0.23364000000000001,35.53223,650.0,36.4,0.6,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,628.044467088892,1994,21,4
565,721,GYDA,2012,0.14402,35.67625,189.0,36.4,0.6,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,180.81657428284697,1994,22,4
566,723,GYDA,2013,0.12268,35.79893,610.0,36.4,0.6,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,574.952331218733,1994,23,4
567,724,GYDA,2014,0.10745,35.90638,,36.4,0.6,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1990,36.284040000000005,1990-06-21 00:00:00,,1987-06-02,,,1994,24,4
577,735,HEIDRUN,1995,1.05874,1.05874,4800.0,183.3,37.8,17.016679699999997,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,0.1131549669844,1.131549669844,1e-07,-5.981584400016001,1e-06,5.981584400016001,0.66338741206,819.75,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,7235.5910177654505,1997,0,2
578,736,HEIDRUN,1996,12.18928,13.24802,538.0,183.3,37.8,20.668488399999998,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,0.460848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.6729053332899999,847.54,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,799.518109582496,1997,1,2
579,737,HEIDRUN,1997,13.456470000000001,26.704490000000003,669.0,183.3,37.8,19.0925875,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,-0.2932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.6855188605600001,935.57,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,975.903127528095,1997,2,2
580,738,HEIDRUN,1998,11.690439999999999,38.39493,1474.0,183.3,37.8,12.715661500000001,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,-0.9401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2107.85079080942,1997,3,2
581,739,HEIDRUN,1999,12.53984,50.93477,2617.0,183.3,37.8,17.970077800000002,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,0.6854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.7072081202399999,997.97,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,3700.46656012927,1997,4,2
582,740,HEIDRUN,2000,10.590530000000001,61.5253,2884.0,183.3,37.8,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,3928.99860385044,1997,5,2
583,741,HEIDRUN,2001,10.22593,71.75123,1849.0,183.3,37.8,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2439.6508451710897,1997,6,2
584,742,HEIDRUN,2002,10.13151,81.88274,2009.0,183.3,37.8,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2668.0547208824105,1997,7,2
585,743,HEIDRUN,2003,9.06975,90.95249,2190.0,183.3,37.8,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2900.47114560487,1997,8,2
586,744,HEIDRUN,2004,8.582880000000001,99.53537,1037.0,183.3,37.8,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1323.92153692891,1997,9,2
587,745,HEIDRUN,2005,8.138589999999999,107.67396000000001,1235.0,183.3,37.8,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1518.7720673813699,1997,10,2
588,746,HEIDRUN,2006,8.00051,115.67447,1681.0,183.3,37.8,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1971.00756840958,1997,11,2
589,747,HEIDRUN,2007,6.202999999999999,121.87747,1436.0,183.3,37.8,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1581.4406170621398,1997,12,2
590,748,HEIDRUN,2008,5.4602,127.33766999999999,1311.0,183.3,37.8,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1369.53615410363,1997,13,2
591,749,HEIDRUN,2009,4.5618,131.89947,2372.0,183.3,37.8,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2412.16560813783,1997,14,2
592,750,HEIDRUN,2010,3.2100299999999997,135.1095,1349.0,183.3,37.8,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1349.3727595560001,1997,15,2
593,751,HEIDRUN,2011,3.70482,138.81432,2029.0,183.3,37.8,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1960.4649595744,1997,16,2
594,753,HEIDRUN,2012,3.18077,141.99509,1257.0,183.3,37.8,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,1202.5737241986099,1997,17,2
595,755,HEIDRUN,2013,3.4622599999999997,145.45735,2553.0,183.3,37.8,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,2406.31688787119,1997,18,2
596,756,HEIDRUN,2014,2.67331,148.13066,,183.3,37.8,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1995,155.01625,1995-10-18 00:00:00,,1991-05-14,,,1997,19,2
601,761,HEIMDAL,1985,0.0,0.0,1801.0,6.5,0.0,27.56,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,-0.4790084737613,1e-07,4.790084737613,-19.635843655065,1e-06,19.635843655065,0.47093857886000007,301.98,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,3824.2779012916603,1996,0,11
602,762,HEIMDAL,1986,0.31554,0.31554,524.0,6.5,0.0,14.43,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,-2.8578310225082997,1e-07,28.578310225082998,-37.889016878463,1e-06,37.889016878463,0.5041569204899999,351.2,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,1039.3589350925,1996,1,11
603,763,HEIMDAL,1987,0.51983,0.8353700000000001,13.0,6.5,0.0,18.435039399999997,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,0.7030097672233,7.0300976722329995,1e-07,-26.338297290463,1e-06,26.338297290463,0.5532917038399999,357.67,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,23.4957435829533,1996,2,11
604,764,HEIMDAL,1988,0.57822,1.41359,22.0,6.5,0.0,14.923841699999999,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,-0.8294718852983001,1e-07,8.294718852983001,-29.842931405833003,1e-06,29.842931405833003,0.5998895590300001,392.57,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,36.6734170795925,1996,3,11
605,765,HEIMDAL,1989,0.47158999999999995,1.8851799999999999,0.0,6.5,0.0,18.2261133,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,0.47829657244880003,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,0.0,1996,4,11
606,766,HEIMDAL,1990,0.50455,2.38973,5.0,6.5,0.0,23.725820300000002,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,0.7931109439797,7.931109439797,1e-07,4.419356311302001,4.419356311302001,1e-06,0.61968307593,481.0,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,8.06864055871812,1996,5,11
607,767,HEIMDAL,1991,0.49663,2.88636,-8.0,6.5,0.0,20.003385199999997,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,-0.7957983860947999,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,-12.881321658325,1996,6,11
608,768,HEIMDAL,1992,0.49136,3.3777199999999996,28.0,6.5,0.0,19.3208366,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,6.3596875072185,-0.2102358226799,1e-07,2.1023582267989998,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,44.7591240872841,1996,7,11
609,769,HEIMDAL,1993,0.48483000000000004,3.86255,266.0,6.5,0.0,16.9716342,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,-0.4651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,417.334788585347,1996,8,11
610,770,HEIMDAL,1994,0.44431000000000004,4.3068599999999995,8.0,6.5,0.0,15.8173152,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,-0.2461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,12.4644086465025,1996,9,11
611,771,HEIMDAL,1995,0.46585,4.77271,1.0,6.5,0.0,17.016679699999997,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,0.1131549669844,1.131549669844,1e-07,-5.981584400016001,1e-06,5.981584400016001,0.66338741206,819.75,1985,6.55124,1985-12-13 00:00:00,2011-11-14 00:00:00,1981-06-10,2011-11-15,1.5074147953678,1996,10,11
