"","name","year","year_prod","cum","investmentMillNOK","lon","lat","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"1639","VESLEFRIKK",1988,NA,NA,2429,2.89165812735528,60.7882712782636,54.1,1.8,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1987,52.80233,1989-12-26,NA,1987-06-02,NA,4049.07864028773
"1640","VESLEFRIKK",1989,0,0,2137,2.89165812735528,60.7882712782636,54.1,1.8,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1987,52.80233,1989-12-26,NA,1987-06-02,NA,3443.40019192163
"1642","VESLEFRIKK",1990,2.87302,2.87302,431,2.89165812735528,60.7882712782636,54.1,1.8,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1987,52.80233,1989-12-26,NA,1987-06-02,NA,695.516816161502
"1643","VESLEFRIKK",1991,3.48948,6.3625,237,2.89165812735528,60.7882712782636,54.1,1.8,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1987,52.80233,1989-12-26,NA,1987-06-02,NA,381.609154127879
"1644","VESLEFRIKK",1992,3.95347,10.31597,267,2.89165812735528,60.7882712782636,54.1,1.8,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1987,52.80233,1989-12-26,NA,1987-06-02,NA,426.810218975174
"1645","VESLEFRIKK",1993,3.93252,14.24849,295,2.89165812735528,60.7882712782636,54.1,1.8,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1987,52.80233,1989-12-26,NA,1987-06-02,NA,462.83369410781
"1646","VESLEFRIKK",1994,4.44274,18.69123,224,2.89165812735528,60.7882712782636,54.1,1.8,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1987,52.80233,1989-12-26,NA,1987-06-02,NA,349.00344210207
"1647","VESLEFRIKK",1995,4.45783,23.14906,247,2.89165812735528,60.7882712782636,54.1,1.8,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1987,52.80233,1989-12-26,NA,1987-06-02,NA,372.331454455847
"1621","VESLEFRIKK",1996,4.06867,27.21773,327,2.89165812735528,60.7882712782636,54.1,1.8,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1987,52.80233,1989-12-26,NA,1987-06-02,NA,485.952456939547
"1622","VESLEFRIKK",1997,3.47468,30.69241,229,2.89165812735528,60.7882712782636,54.1,1.8,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1987,52.80233,1989-12-26,NA,1987-06-02,NA,334.053536926657
"1623","VESLEFRIKK",1998,3.26801,33.96042,281,2.89165812735528,60.7882712782636,54.1,1.8,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1987,52.80233,1989-12-26,NA,1987-06-02,NA,401.83586988972
"1624","VESLEFRIKK",1999,1.89946,35.85988,493,2.89165812735528,60.7882712782636,54.1,1.8,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1987,52.80233,1989-12-26,NA,1987-06-02,NA,697.107380261265
"1625","VESLEFRIKK",2000,2.40467,38.26455,351,2.89165812735528,60.7882712782636,54.1,1.8,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1987,52.80233,1989-12-26,NA,1987-06-02,NA,478.1825623965
"1626","VESLEFRIKK",2001,1.97652,40.24107,252,2.89165812735528,60.7882712782636,54.1,1.8,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1987,52.80233,1989-12-26,NA,1987-06-02,NA,332.499736605254
"1627","VESLEFRIKK",2002,1.64458,41.88565,513,2.89165812735528,60.7882712782636,54.1,1.8,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1987,52.80233,1989-12-26,NA,1987-06-02,NA,681.290229871915
"1628","VESLEFRIKK",2003,1.68592,43.57157,483,2.89165812735528,60.7882712782636,54.1,1.8,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1987,52.80233,1989-12-26,NA,1987-06-02,NA,639.692951290937
"1629","VESLEFRIKK",2004,1.58867,45.16024,496,2.89165812735528,60.7882712782636,54.1,1.8,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1987,52.80233,1989-12-26,NA,1987-06-02,NA,633.23537349734
"1630","VESLEFRIKK",2005,1.52748,46.68772,456,2.89165812735528,60.7882712782636,54.1,1.8,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1987,52.80233,1989-12-26,NA,1987-06-02,NA,560.777378725428
"1631","VESLEFRIKK",2006,1.11285,47.80057,522,2.89165812735528,60.7882712782636,54.1,1.8,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1987,52.80233,1989-12-26,NA,1987-06-02,NA,612.055889773827
"1632","VESLEFRIKK",2007,0.90948,48.71005,636,2.89165812735528,60.7882712782636,54.1,1.8,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1987,52.80233,1989-12-26,NA,1987-06-02,NA,700.415203657047
"1633","VESLEFRIKK",2008,0.70167,49.41172,908,2.89165812735528,60.7882712782636,54.1,1.8,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1987,52.80233,1989-12-26,NA,1987-06-02,NA,948.542202842178
"1634","VESLEFRIKK",2009,0.6785,50.09022,908,2.89165812735528,60.7882712782636,54.1,1.8,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1987,52.80233,1989-12-26,NA,1987-06-02,NA,923.375367702001
"1635","VESLEFRIKK",2010,0.76595,50.85617,970,2.89165812735528,60.7882712782636,54.1,1.8,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1987,52.80233,1989-12-26,NA,1987-06-02,NA,970.26803318704
"1636","VESLEFRIKK",2011,0.70708,51.56325,1031,2.89165812735528,60.7882712782636,54.1,1.8,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1987,52.80233,1989-12-26,NA,1987-06-02,NA,996.175147028688
"1637","VESLEFRIKK",2012,0.74647,52.30972,0,2.89165812735528,60.7882712782636,54.1,1.8,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1987,52.80233,1989-12-26,NA,1987-06-02,NA,0
"1641","VESLEFRIKK",2013,0.49261,52.80233,0,2.89165812735528,60.7882712782636,54.1,1.8,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1987,52.80233,1989-12-26,NA,1987-06-02,NA,0
"1649","VEST EKOFISK",1972,NA,NA,3,3.08579824217925,56.5626200683888,12.2,0,2.48,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,12.08902464,12.426575328,12.63852576,0.884958470400001,0.884958470400001,1e-07,2.2304512128,2.2304512128,1e-06,0.15542914439,NA,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,19.301399436855
"1651","VEST EKOFISK",1973,NA,NA,88,3.08579824217925,56.5626200683888,12.2,0,3.29,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,12.08902464,12.426575328,3.2187464216,3.2187464216,1e-07,6.0457988504,6.0457988504,1e-06,0.16452417609,102,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,534.875798143254
"1652","VEST EKOFISK",1974,NA,NA,103,3.08579824217925,56.5626200683888,12.2,0,11.58,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,12.08902464,35.0852758168,35.0852758168,1e-07,39.1889807088,39.1889807088,1e-06,0.18944916643,97.16,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,543.681463164726
"1653","VEST EKOFISK",1975,NA,NA,132,3.08579824217925,56.5626200683888,12.2,0,11.53,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,11.747548944,-4.49533346800001,1e-07,4.49533346800001,33.8086887704,33.8086887704,1e-06,0.21591837017,112.42,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,611.342147016356
"1654","VEST EKOFISK",1976,NA,NA,105,3.08579824217925,56.5626200683888,12.2,0,12.8,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,11.276547984,2.3012103848,2.3012103848,1e-07,32.8911527336,32.8911527336,1e-06,0.23929077549,133.56,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,438.79668902819
"1655","VEST EKOFISK",1977,0.75269,0.75269,83,3.08579824217925,56.5626200683888,12.2,0,13.92,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,1.0128265088,1.0128265088,1e-07,-1.1812965744,1e-06,1.1812965744,0.26271777079,138.64,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,315.928381054759
"1656","VEST EKOFISK",1978,3.84719,4.59988,8,3.08579824217925,56.5626200683888,12.2,0,14.02,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,-3.164019850444,1e-07,3.164019850444,0.150017043156005,0.150017043156005,1e-06,0.27798832517,139.11,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,28.7781869800025
"1657","VEST EKOFISK",1979,2.13607,6.73595,3,3.08579824217925,56.5626200683888,12.2,0,31.61,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,48.052733424597,48.052733424597,1e-07,45.901540082953,45.901540082953,1e-06,0.28829332252,136.04,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,10.4060682841236
"1658","VEST EKOFISK",1980,1.16172,7.89767,1,3.08579824217925,56.5626200683888,12.2,0,36.83,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,2.522160071144,2.522160071144,1e-07,47.410873645297,47.410873645297,1e-06,0.31537538189,136.77,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,3.1708245393383
"1659","VEST EKOFISK",1981,0.54619,8.44386,1,3.08579824217925,56.5626200683888,12.2,0,35.93,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,-11.2727303609,1e-07,11.2727303609,39.302163134841,39.302163134841,1e-06,0.34808704606,139.91,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,2.87284462699491
"1660","VEST EKOFISK",1982,0.52215,8.96601,38,3.08579824217925,56.5626200683888,12.2,0,32.97,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,-11.690308342254,1e-07,11.690308342254,-20.44087863201,1e-06,20.44087863201,0.38480464028,189.62,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,98.7514079153245
"1661","VEST EKOFISK",1983,0.51715,9.48316,136,3.08579824217925,56.5626200683888,12.2,0,29.55,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,-9.806258325738,1e-07,9.806258325738,-32.769297028892,1e-06,32.769297028892,0.41323660707,207.3,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,329.109274621845
"1662","VEST EKOFISK",1984,0.39889,9.88205,12,3.08579824217925,56.5626200683888,12.2,0,28.78,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,-4.293442914295,1e-07,4.293442914295,-25.790009582287,1e-06,25.790009582287,0.43686986038,240.9,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,27.4681343079198
"1663","VEST EKOFISK",1985,0.38065,10.2627,4,3.08579824217925,56.5626200683888,12.2,0,27.56,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,-4.549364171297,1e-07,4.549364171297,-18.64906541133,1e-06,18.64906541133,0.47093857886,301.98,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,8.4936766269665
"1664","VEST EKOFISK",1986,0.33196,10.59466,87,3.08579824217925,56.5626200683888,12.2,0,14.43,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,-27.142137923642,1e-07,27.142137923642,-35.984945009234,1e-06,35.984945009234,0.50415692049,351.2,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,172.565319376045
"1665","VEST EKOFISK",1987,0.28339,10.87805,18,3.08579824217925,56.5626200683888,12.2,0,18.4350394,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,6.67680766055,6.67680766055,1e-07,-25.014694434389,1e-06,25.014694434389,0.55329170384,357.67,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,32.5325680379354
"1666","VEST EKOFISK",1988,0.28447,11.16252,40,3.08579824217925,56.5626200683888,12.2,0,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,66.6789401447136
"1667","VEST EKOFISK",1989,0.21333,11.37585,3,3.08579824217925,56.5626200683888,12.2,0,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,4.83397312857505
"1668","VEST EKOFISK",1990,0.15689,11.53274,4,3.08579824217925,56.5626200683888,12.2,0,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,6.4549124469745
"1669","VEST EKOFISK",1991,0.11906,11.6518,9,3.08579824217925,56.5626200683888,12.2,0,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,14.4914868656157
"1670","VEST EKOFISK",1992,0.09886,11.75066,10,3.08579824217925,56.5626200683888,12.2,0,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,15.9854014597443
"1671","VEST EKOFISK",1993,0.10825,11.85891,14,3.08579824217925,56.5626200683888,12.2,0,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1972,12.15364,1977-05-31,1998-08-25,1973-05-04,1998-08-25,21.964988872913
